H2S/CO2,M_CO2,M_H2S,R_CO2,R_H2S,CT_CO2,CT_H2S,ET_CO2,ET_H2S,T_CO2,BG_CO2
0.00397,44.01,34.1,188.92,243.96,1000,0.05,24,24,300,400
0.00385,,,,,3500,0.13,24,1
0.00384,,,,,5000,0.2,8,1
0.00343,,,,,15000,5,1,1
0.00360,,,,,30000,100,1,1
0.00362,,,,,100000,,1,
0.00358,,,,,,
0.00356,,,,,,
0.00342,,,,,,
0.00352,,,,,,
0.00356,,,,,,
0.00298,,,,,,
0.00285,,,,,,
0.00338,,,,,,
0.00314,,,,,,
0.00328,,,,,,
0.00333,,,,,,
0.00315,,,,,,
0.00297,,,,,,
0.00262,,,,,,
0.00275,,,,,,
